firstName,lastName,reason,reasonDetail,sessionDate,transferredVoteTo,source
"Ахматбек Келдибекович","Келдибеков","По уважительной причине",,"08-09.04.2015г.","-","http://kenesh.kg/RU/Articles/29188-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809aprelya_2015_goda_.aspx"
"Мурадыл Ганыевич","Мадеминов","В командировке","г.Душанбе","01.04.2015г.","-","http://kenesh.kg/RU/Articles/29087-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0102aprelya_2015_goda_.aspx"
"Максат Эсенович","Сабиров","На похоронах",,"01.04.2015г.","-","http://kenesh.kg/RU/Articles/29087-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0102aprelya_2015_goda_.aspx"
"Марат Абдыразакович","Султанов","В командировке","г.Ереван","01.04.2015г.","-","http://kenesh.kg/RU/Articles/29087-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0102aprelya_2015_goda_.aspx"
"Эркингуль Бекбачаевна","Иманкожоева","В командировке","г.Анкара","01-02.04.2015г.","-","http://kenesh.kg/RU/Articles/29087-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0102aprelya_2015_goda_.aspx"
"Жылдызкан Айтибаевна","Жолдошева","В командировке","г.Москва","01-02.04.2015г.","-","http://kenesh.kg/RU/Articles/29087-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0102aprelya_2015_goda_.aspx"
"Элмурат Абдувапович","Обдунов","По состоянию здоровья",,"01-02.04.2015г.","-","http://kenesh.kg/RU/Articles/29087-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0102aprelya_2015_goda_.aspx"
"Ахматбек Келдибекович","Келдибеков","По уважительной причине",,"01-02.04.2015г.","-","http://kenesh.kg/RU/Articles/29087-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0102aprelya_2015_goda_.aspx"
"Таалайбек Омукеевич","Ибраев","В командировке","г.Москва","02.04.2015г.","-","http://kenesh.kg/RU/Articles/29087-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0102aprelya_2015_goda_.aspx"
"Алмазбек Баатырбекович","Баатырбеков","В командировке","Япония","18-19.03.2015г.","-","http://kenesh.kg/RU/Articles/28813-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819marta_2015_goda_.aspx"
"Туратбек","Мадылбеков","В командировке","г. Баку","18-19.03.2015г.","-","http://kenesh.kg/RU/Articles/28813-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819marta_2015_goda_.aspx"
"Абдимуталип Калдарбаевич","Кочкорбаев","В связи с семейными обстоятельствами",,"18-19.03.2015г.","У.Кочкорову","http://kenesh.kg/RU/Articles/28813-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819marta_2015_goda_.aspx"
"Абдулатип Маматасанович","Режавалиев","По состоянию здоровья",,"18-19.03.2015г.","-","http://kenesh.kg/RU/Articles/28813-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819marta_2015_goda_.aspx"
"Ахматбек Келдибекович","Келдибеков","По уважительной причине",,"18-19.03.2015г.","-","http://kenesh.kg/RU/Articles/28813-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819marta_2015_goda_.aspx"
"Жылдызкан Айтибаевна","Жолдошова","На похоронах",,"19.03.2015г.","-","http://kenesh.kg/RU/Articles/28813-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819marta_2015_goda_.aspx"
"Мамытбай Маткабылович","Салымбеков","В командировке","Нарынская обл.","11.03.2015г.","Ч.Турсунбекову","http://kenesh.kg/RU/Articles/28630-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112marta_2015_goda_.aspx"
"Асия Айтбаевна","Сасыкбаева","В командировке","США","11-12.03.2015г.","-","http://kenesh.kg/RU/Articles/28630-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112marta_2015_goda_.aspx"
"Абдыжапар Гапырович","Бекматов","В командировке","Корея","11-12.03.2015г.","-","http://kenesh.kg/RU/Articles/28630-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112marta_2015_goda_.aspx"
"Хаджимурат Зулкарнаевич","Коркмазов","В командировке","г.С-Петербург","11-12.03.2015г.","-","http://kenesh.kg/RU/Articles/28630-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112marta_2015_goda_.aspx"
"Бахтияржан Сабирович","Кадыров","В командировке","г.Минск","11-12.03.2015г.","-","http://kenesh.kg/RU/Articles/28630-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112marta_2015_goda_.aspx"
"Алмазбек Баатырбекович","Баатырбеков","В командирвке","Япония","11-12.03.2015г.","-","http://kenesh.kg/RU/Articles/28630-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112marta_2015_goda_.aspx"
"Абдулатип Маматасанович","Режавалиев","По состоянию здоровья",,"11-12.03.2015г.","-","http://kenesh.kg/RU/Articles/28630-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112marta_2015_goda_.aspx"
"Абдимиталип Калдарбаевич","Кочкорбаев","В связи с семейными обстоятельствами",,"11-12.03.2015г.","Н.Айдарову","http://kenesh.kg/RU/Articles/28630-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112marta_2015_goda_.aspx"
"Ахматбек Келдибекович","Келдибеков","По уважительной причине",,"11-12.03.2015г.","-","http://kenesh.kg/RU/Articles/28630-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112marta_2015_goda_.aspx"
"Максат Эсенович","Сабиров","В командировке","г.С-Петербург","12.03.2015г.","-","http://kenesh.kg/RU/Articles/28630-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112marta_2015_goda_.aspx"
"Акуналы Атамурзаевич","Досалиев","В командировке","Жалал-Абадская   обл.","12.03.2015г.","-","http://kenesh.kg/RU/Articles/28630-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112marta_2015_goda_.aspx"
"Чолпон Аалыевна","Султанбекова","На встрече с избирателями","Баткенская обл.","04.03.2015г.","-","http://kenesh.kg/RU/Articles/28488-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405marta_2015_goda_.aspx"
"Акылбек Шакирович","Султанов","В командировке","Ошская обл.","04-05.03.2015г.","-","http://kenesh.kg/RU/Articles/28488-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405marta_2015_goda_.aspx"
"Бактыгул Арстанович","Маматов","В командировке","Ошская обл.","04-05.03.2015г.","-","http://kenesh.kg/RU/Articles/28488-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405marta_2015_goda_.aspx"
"Кенжебек Сатымкулович","Бокоев","По состоянию здоровья",,"04-05.03.2015г.","Р.Акназаровой","http://kenesh.kg/RU/Articles/28488-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405marta_2015_goda_.aspx"
"Ахматбек Келдибекович","Келдибеков","По уважительной причине",,"04-05.03.2015г.","-","http://kenesh.kg/RU/Articles/28488-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405marta_2015_goda_.aspx"
"Айнуру Тойчиевна","Алтыбаева","На Форуме женщин-депутатов","г.Ош","05.03.2015г.","-","http://kenesh.kg/RU/Articles/28488-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405marta_2015_goda_.aspx"
"Эльмира Сансызбаевна","Иманалиева","По уважительной причине",,"05.03.2015г.","-","http://kenesh.kg/RU/Articles/28488-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405marta_2015_goda_.aspx"
"Надира Азимовна","Нарматова","В командировке",,"05.03.2015г.","-","http://kenesh.kg/RU/Articles/28488-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405marta_2015_goda_.aspx"
"Татьяна Владимировна","Левина","По состоянию здоровья",,"05.03.2015г.","-","http://kenesh.kg/RU/Articles/28488-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405marta_2015_goda_.aspx"
"Уланбек Калдарович","Нуркулов","В командировке","Жалал-Абадская   обл.","25.02.2015г.","-","http://kenesh.kg/RU/Articles/28486-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526fevralya_2015_goda.aspx"
"Акылбек Шакирович","Султанов","В командировке","Ошская обл.","25.02.2015г.","-","http://kenesh.kg/RU/Articles/28486-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526fevralya_2015_goda.aspx"
"Ирина Юрьевна","Карамушкина","В командировке","г.Душанбе","25-26.02.2015г.","-","http://kenesh.kg/RU/Articles/28486-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526fevralya_2015_goda.aspx"
"Равшан Бабырбекович","Жээнбеков","Иш сапарында","Турция","25-26.02.2015г.","-","http://kenesh.kg/RU/Articles/28486-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526fevralya_2015_goda.aspx"
"Омурбек Мирзараимович","Бакиров","По состоянию здоровья",,"25-26.02.2015г.","-","http://kenesh.kg/RU/Articles/28486-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526fevralya_2015_goda.aspx"
"Ахматбек Келдибекович","Келдибеков","По уважительной причине",,"25-26.02.2015г.","-","http://kenesh.kg/RU/Articles/28486-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526fevralya_2015_goda.aspx"
"Кенжебек Сатымкулович","Бокоев","По состоянию здоровья",,"26.02.2015г.","М.Сабирову","http://kenesh.kg/RU/Articles/28486-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526fevralya_2015_goda.aspx"
"Талантбек Макишович","Узакбаев","В командировке","Иссык-Кульская   обл.","26.02.2015г.","Э.Исакову","http://kenesh.kg/RU/Articles/28486-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526fevralya_2015_goda.aspx"
"Роза Корчубековна","Акназарова","В командировке","Австрия","18-19.02.2015г.","Ч.Султанбековой","http://kenesh.kg/RU/Articles/28228-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819fevralya_2015_goda_.aspx"
"Анвар","Артыков","В командировке","Австрия","18-19.02.2015г.","Н.Мадалиеву","http://kenesh.kg/RU/Articles/28228-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819fevralya_2015_goda_.aspx"
"Талантбек Макишович","Узакбаев","По состоянию здоровья",,"18-19.02.2015г.","К.Рыспаеву","http://kenesh.kg/RU/Articles/28228-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819fevralya_2015_goda_.aspx"
"Ахматбек Келдибекович","Келдибеков","По уважительной причине",,"18-19.02.2015г.","-","http://kenesh.kg/RU/Articles/28228-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819fevralya_2015_goda_.aspx"
"Уланбек Калдарович ","Нуркулов","В командировке","Жалал-Абадская   обл.","11-12.02.2015г.","Ө.Текебаеву","http://kenesh.kg/RU/Articles/27973-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112fevralya_2015_goda_.aspx"
"Карганбек Садыкович","Самаков","В командировке","Иссык-Кульская   обл.","11-12.02.2015г.","-","http://kenesh.kg/RU/Articles/27973-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112fevralya_2015_goda_.aspx"
"Асылбек Шарипович","Жээнбеков","По состоянию здоровья",,"11-12.02.2015г.","-","http://kenesh.kg/RU/Articles/27973-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112fevralya_2015_goda_.aspx"
"Нарынбек","Молдобаев","По состоянию здоровья","","11-12.02.2015г.","-","http://kenesh.kg/RU/Articles/27973-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112fevralya_2015_goda_.aspx"
"Ахматбек Келдибекович","Келдибеков","По уважительной причине",,"11-12.02.2015г.","-","http://kenesh.kg/RU/Articles/27973-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112fevralya_2015_goda_.aspx"
"Карганбек Садыкович","Самаков","В командировке",,"04-05.02.2015г.","-","http://kenesh.kg/RU/Articles/27821-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405fevralya_2015_goda_.aspx"
"Карамат Бабашевна","Орозова","В командировке","Баткенская обл.","04-05.02.2015г.","Э.Сакебаеву","http://kenesh.kg/RU/Articles/27821-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405fevralya_2015_goda_.aspx"
"Равшан Бабырбекович","Жээнбеков","В командировке","США","04-05.02.2015г.","-","http://kenesh.kg/RU/Articles/27821-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405fevralya_2015_goda_.aspx"
"Омурбек","Абдырахманов","В командировке","США","04-05.02.2015г.","-","http://kenesh.kg/RU/Articles/27821-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405fevralya_2015_goda_.aspx"
"Асылбек Шарипович","Жээнбеков","По состоянию здоровья",,"04-05.02.2015г.","-","http://kenesh.kg/RU/Articles/27821-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405fevralya_2015_goda_.aspx"
"Джаныш Камчыбекович","Кудайбергенов","По состоянию здоровья","","04-05.02.2015г.","-","http://kenesh.kg/RU/Articles/27821-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405fevralya_2015_goda_.aspx"
"Ахматбек Келдибекович","Келдибеков","По уважительной причине",,"04-05.02.2015г.","-","http://kenesh.kg/RU/Articles/27821-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405fevralya_2015_goda_.aspx"
"Данияр Омурзакович","Тербишалиев","На похоронах",,"05.02.2015г.","-","http://kenesh.kg/RU/Articles/27821-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405fevralya_2015_goda_.aspx"
"Айнуру Тойчиевна","Алтыбаева","На женском форуме","г.Жалал-Абад, г.Ош","28.01.2015г.","-","http://kenesh.kg/RU/Articles/27682-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829yanvarya_2015_goda.aspx"
"Абдыжапар Гапырович","Бекматов","На круглом столе","г.Ош","28.01.2015г.","А.Абдрахманову","http://kenesh.kg/RU/Articles/27682-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829yanvarya_2015_goda.aspx"
"Нурбек Каарыевич","Алимбеков","В командировке","Франция","28-29.01.2015г.","А.Эшимову","http://kenesh.kg/RU/Articles/27682-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829yanvarya_2015_goda.aspx"
"Асия Айтбаевна","Сасыкбаева","В командировке","Франция","28-29.01.2015г.","-","http://kenesh.kg/RU/Articles/27682-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829yanvarya_2015_goda.aspx"
"Эльмира Сансызбаевна","Иманалиева","В командировке","Франция","28-29.01.2015г.","-","http://kenesh.kg/RU/Articles/27682-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829yanvarya_2015_goda.aspx"
"Равшан Бабырбекович","Жээнбеков","В командировке","США","28-29.01.2015г.","-","http://kenesh.kg/RU/Articles/27682-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829yanvarya_2015_goda.aspx"
